symbol,time_open,time_close,time_high,time_low,open,high,low,close,volume,market_cap,timestamp,date,price,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,volume_24h,total_supply,circulating_supply,fear_greed_value,btc_dominance,eth_dominance,active_cryptocurrencies,active_exchanges,active_market_pairs,total_market_cap_usd,total_volume_24h_usd,total_volume_24h_reported_usd,altcoin_market_cap_usd,altcoin_volume_24h_usd,altcoin_volume_24h_reported_usd,btc_dominance_lag1,eth_dominance_lag1,total_market_cap_usd_lag1,altcoin_market_cap_usd_lag1,total_volume_24h_usd_lag1,altcoin_volume_24h_usd_lag1,fear_greed_value_lag1,dlog_total_mcap_lag1,dlog_alt_mcap_lag1,dlog_total_vol_lag1,dlog_alt_vol_lag1,dlog_btc_dom_lag1,dlog_eth_dom_lag1,d_fear_greed_lag1,mkt_ret_btc_lag1,mkt_ret_eth_lag1,ret_1d,ret_log_1d,mom_5,mom_10,mom_21,mom_63,vol_21,vol_63,vol_21_over_63,rv_7,rv_14,rv_30,rv_change_7,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,rsi_7,rsi_14,bb_ma20,bb_up20,bb_lo20,bb_pct20,bb_bw20,atr_14,hl_range,co_return,gap_return,natr_14,tr_pct,ret_log_1d_z21,stoch_k14,stoch_d3,macd_line,macd_signal,macd_hist,dmi_pos14,dmi_neg14,adx_14,cumret_21,cumret_63,price_pos_10,breakout_up_10,breakout_down_10,price_pos_20,breakout_up_20,breakout_down_20,price_pos_50,breakout_up_50,breakout_down_50,log_volume,dlvol_1,vol_z21,log_market_cap,dlog_market_cap_1,mc_volatility_63,dollar_volume,ret_1d_lag1,ret_1d_lag2,ret_1d_lag3,ret_1d_lag4,ret_1d_lag5,ret_1d_lag6,ret_1d_lag7,ret_1d_lag14,ret_1d_lag21,ret_1d_lag28,market_cap_lag1,market_cap_lag2,market_cap_lag3,market_cap_lag4,market_cap_lag5,market_cap_lag6,market_cap_lag7,market_cap_lag14,market_cap_lag21,market_cap_lag28,volume_lag1,volume_lag2,volume_lag3,volume_lag4,volume_lag5,volume_lag6,volume_lag7,volume_lag14,volume_lag21,volume_lag28,close_lag1,close_lag2,close_lag3,close_lag4,close_lag5,close_lag6,close_lag7,close_lag14,close_lag21,close_lag28,ret_ma_2,ret_ma_5,ret_ma_7,ret_ma_14,ret_ma_21,ret_ma_28,beta_to_btc_60,resid_to_btc,beta_to_eth_60,illiquidity,fg_extreme_fear,fg_extreme_greed,dow_sin,dow_cos,month_sin,month_cos
1INCH,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:17:00.000Z,2025-09-14T14:52:00.000Z,0.2736749888383678,0.27405305709972017,0.2609523366175419,0.26394613070162004,15197248.21,368517033.32,2025-09-14T23:59:59.999Z,2025-09-14,0.27369272597954053,0.250105806516,0.546184892117,11.888879093838,7.665373457004,18973635.51,1500000000.0,1396182707.3,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.0355489486929097,-0.036196198253805933,0.03778877010309767,0.1013464824208945,0.012757421956016257,-0.17687973803482349,0.030571073235901372,0.04221671764518031,0.7241461425978846,0.06224380373924673,0.08887392560383092,0.1969435696201541,0.011015191574606183,0.2581394171052337,0.26070087406968184,0.251817770578345,0.25697817414143453,0.2585315779936768,0.2555331702822524,0.24412086713273481,0.24937131016597214,57.651421737586965,54.29741655365784,0.251817770578345,0.2728777511058071,0.2307577900508829,0.7879480374509306,0.16726365640593233,0.010367840650805154,0.05020349942824611,-0.035548948692909754,0.0,3.928013880425306,0.049634069070662236,-1.1844460166248199,68.10168345759487,85.44823048179636,0.0027647412570979135,-0.0005558712254585068,0.0033206124825564203,23.238876135174902,19.735407054327855,17.16491548150065,0.012757421956016257,-0.17687973803482349,0.6228173756675881,0,0,0.6810168345759487,0,0,0.4737087108974815,0,0,16.53662493061121,-0.22175410972422682,-0.8061510986111395,19.724997491917527,-0.036196171192855786,0.04231107449712366,4011254.8623416214,0.005426029440843916,0.02015546116381084,0.026504788283821412,0.022000982341662256,-8.307046785127614e-05,0.03177872794544223,0.007791924846348497,-0.01908420206121253,-0.023536629218144034,0.0027831565123981328,382100286.84,380038020.69,372529516.48,362906747.67,355094323.22,355106039.14,344168587.35,337930079.09,363830407.76,360021083.56,18970183.98,17530735.87,22066023.21,20683287.19,22315246.07,20424674.33,12626972.34,11847518.16,27119215.18,13498251.08,0.2736749888383678,0.2721980342905674,0.26682015109740154,0.2599307418170831,0.2543351193474552,0.2543562488400472,0.24652209039678602,0.24206140712268132,0.2606212751241463,0.25793626628165295,0.012790745302327378,0.014800838152457429,0.016224977650582555,0.007640685904167285,0.001630588962906645,0.0028803027747631516,-0.6924218523552598,-0.03644995466709015,-0.24534851085106796,8.862301178279543e-09,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
A,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T01:02:00.000Z,2025-09-14T14:52:00.000Z,0.4942345304167118,0.5077725758466463,0.4800333930789794,0.4836838136090279,64227385.96,769469593.4,2025-09-14T23:59:59.999Z,2025-09-14,0.4942281832661844,0.156330467588,0.868204781039,6.463514417717,-4.123402169767,46489392.58,2100000000.0,1590643655.52,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.021347591393074183,-0.02157874688410044,0.04021145773547907,0.06707954097015367,-0.0497743465204713,-0.11377096685045629,0.0274468437120851,0.03007879499975097,0.9124981141136917,0.05116105441761971,0.09691016013716079,0.15158427937764715,0.003726718515834719,0.4746478418926422,0.47990923468534946,0.4813075032879387,0.4835841997810225,0.503430366167791,0.5022634770652413,0.5204230805664143,0.5322058040779956,53.127562917431234,48.28422513807442,0.4813075032879387,0.5099267738145292,0.4526882327613481,0.541515913532481,0.11892301836595005,0.01613299220312112,0.05778594399390658,-0.02134759139307423,0.0,3.3354418215371098,0.057349826451064644,-0.6887262648190619,58.671420237377745,75.17058606037249,-0.0072231777074823755,-0.010557120974172529,0.0033339432666901533,21.80838034528776,20.02215536284302,19.056983682039753,-0.0497743465204713,-0.11377096685045629,0.5867142023737775,0,0,0.5193859359728797,0,0,0.22269094680384846,0,0,17.977940250289638,0.3232317312164348,1.1478361743357446,20.46121199571264,-0.02144747382019574,0.030428467845855504,31065746.979271736,0.008627241986596257,0.04182562331610695,0.0046124379317513675,0.006859529151406196,-0.016178705180925346,0.0081038648747358,0.009959111261801379,-0.01533391211645374,-0.00974649419935214,0.0006911804297928814,786151020.15,779324462.03,747939118.29,744407435.68,739238840.32,751298118.14,745160806.68,773482151.79,807544180.92,810557771.85,46488174.16,74406573.3,38861988.12,42984818.47,52080336.85,39924120.83,25045612.65,28927941.43,50699106.41,29093750.22,0.4942345304167118,0.4900071204137472,0.47033506322686314,0.468175632182264,0.46498604683897493,0.4726326308320925,0.4688332693683508,0.4871000784265398,0.5090199489330544,0.5113905149166313,0.025226432651351605,0.009149225440987086,0.009115586191638944,0.0002594521691116942,-0.0015112738119324796,-0.0007962194452588842,-0.2415347896664095,-0.021661885761054638,-0.059850140720136974,6.871745722811081e-10,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
AAVE,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:10:00.000Z,2025-09-14T14:52:00.000Z,314.8664534213531,315.36292907250294,302.9881191011793,306.5566160349101,323088099.8,4668933943.66,2025-09-14T23:59:59.999Z,2025-09-14,314.8682148646795,0.186733653674,-2.124481622792,5.519867450089,0.576607800327,357056325.34,16000000.0,15230207.85,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.026391913547192836,-0.026746431619393718,0.028505561940419977,-0.0013662713646911406,-0.12029386805786901,0.0009962739098592355,0.035815886060548016,0.042741040511790895,0.8379741258443989,0.06303408022972715,0.11497271601966887,0.242372607623166,0.004864034751376589,305.6339377003541,309.39021504821756,312.0161404533813,309.78008248238206,301.7438942935493,304.2690165236574,292.88433339858875,289.01458233040603,46.76120993652887,48.890246189445634,312.0161404533813,333.1437850525349,290.8884958542277,0.37079666186050164,0.13542661330566844,12.857933513458281,0.040842558474021344,-0.02639162507198826,-2.962949087374188e-07,4.194309579667999,0.04036712738867928,-0.5690659456671022,31.46769761350287,53.13765644785974,0.2297493913853259,0.6926915592149343,-0.4629421678296084,22.51366571453101,21.466087427752754,9.06663028988938,-0.12029386805786901,0.0009962739098592355,0.4283537753123775,0,0,0.2631320363938971,0,0,0.44396264131979174,0,0,19.593435598794866,-0.1002301235560914,-1.2100314988028895,22.26419660497906,-0.02674335894572266,0.04218773999835743,99044794555.83733,-0.0212991370205059,0.03898881272871546,0.032116228543326075,0.006544599240455806,-0.016367395510448413,0.004172906275426991,0.011280571772618098,-0.010831265439658733,-0.024545109976366053,0.024733667333714182,4795481531.57,4899806632.91,4715306514.92,4568247335.92,4538577816.41,4613985125.5,4594821825.31,4807095628.66,5302532745.97,4612799541.78,357149750.99,433773593.36,404365202.13,416445500.94,476286884.76,409945986.49,271982959.88,381187593.89,667143629.97,391390373.76,314.86654671470785,321.7188812485036,309.6461456630773,300.01092619200006,298.0602413627672,303.0198877124892,301.76066872429254,315.85929238355004,348.47616141781776,303.20607569203884,0.008844837854104781,0.007996621596308606,0.00791951228994116,-0.0005539476590922877,-0.005376789793169917,0.003266465429283466,-0.1755528711578799,-0.026620349702348473,-0.07873339155670406,2.6646441810037957e-13,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
AB,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T03:38:00.000Z,2025-09-14T10:53:00.000Z,0.008381343231038018,0.008400263898907412,0.008334306015483,0.008367839780729833,29209717.84,646677912.24,2025-09-14T23:59:59.999Z,2025-09-14,0.008381259387154533,-0.70290020251,-0.592251104116,-2.360098090552,0.374231220382,25081262.29,98823661261.46,77124202163.95,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.0016111301480965512,-0.001612429413985872,-0.00864383878077879,-0.040806479125500505,-0.05513682671113984,-0.045787586772249034,0.012011756707457192,0.016997672713667204,0.7066706666141995,0.018818701841208388,0.04538140950216754,0.11979195763927966,-0.0005904922174921334,0.008475157236560083,0.008497741545092918,0.008742219797020952,0.008622843618226355,0.008640797715858241,0.008752892925647302,0.009350229650487952,0.008955435075885051,23.17280025038309,35.920537339864254,0.008742219797020952,0.00936294820214939,0.008121491391892513,0.19843492484152303,0.1420070461600523,0.00012214697126286991,0.007914022271545959,-0.0016111320030634557,1.8579603350890818e-09,1.4597192879357017,0.007882307160840398,0.09033910746027027,4.0981940226437725,6.075706003229641,-0.00012692123428424858,-7.328291688996382e-05,-5.3638317394284754e-05,16.525638476033087,34.73599799671292,24.152338721697138,-0.05513682671113984,-0.045787586772249034,0.08494148020381476,0,0,0.03781383370386809,0,0,0.19958623584033042,0,0,17.19001201461169,0.15278034345385905,0.9924632245654095,20.28735891126419,0.00042302408659722346,0.01685443287193344,244422.2389254459,-0.005485867666684241,0.0022676587231802436,0.001904581743810585,-0.005719456792126265,-0.006235697752233982,-0.015388549252574935,0.005029898145942235,-0.0009777220138366127,-0.02394369240662464,0.03388793322539718,646404409.76,648663816.61,645884962.87,643358408.26,645758464.99,648488044.76,657292765.78,686315467.47,655576022.62,652705467.19,25071233.5,22229000.38,15641659.57,28851306.0,28887264.79,25937804.89,24506058.72,25621163.55,30255160.19,29639599.75,0.008381343215465815,0.008427575780951066,0.00840850815408652,0.008392523906270145,0.008440800701171444,0.008493765254074278,0.008626514801982654,0.009137667258458151,0.00885613919272907,0.008948682850588028,-0.0016091044717519987,-0.0026537563488107318,-0.003375347550098051,-0.006168242707551238,-0.0036916285500984297,-0.0009112421075500984,0.0267062908434153,-0.00157637889419509,-0.025839557284018346,6.591585754142367e-09,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
ACH,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:05:00.000Z,2025-09-14T14:52:00.000Z,0.020780310891949642,0.020789854278650738,0.019832650471334232,0.020034514878166976,26774983.55,190169647.81,2025-09-14T23:59:59.999Z,2025-09-14,0.020780677867589,0.172594717465,0.588256996112,8.186485061857,-2.539705070595,30802643.47,10000000000.0,9492101453.86,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.03588955033736241,-0.036549416595893724,0.02997656822226591,0.0443605716812252,-0.06081701969424114,-0.05901967343287984,0.026199087640414714,0.044970166576770214,0.5825881831166735,0.0568341283937647,0.0795945439962124,0.17244777225683436,0.013102280119933717,0.0198219651884173,0.020033531482126037,0.01987885504239722,0.020118231769251052,0.02090934758919765,0.02062685786848229,0.020627198106664756,0.021288435003792607,50.230958756101685,48.28094491262949,0.01987885504239722,0.020995869699638393,0.018761840385156044,0.5696767203369604,0.11238219252153386,0.0007338335423060829,0.04826403857114465,-0.03588955033736236,0.0,3.662846576364038,0.047777738225128576,-1.269186143971717,52.75445051003476,79.0598610465122,-0.00021799198296273276,-0.0003833361655568668,0.00016534418259413403,20.681350247658926,18.329884372055194,14.94846204048451,-0.06081701969424114,-0.05901967343287984,0.45827431172948124,0,0,0.5152656146469672,0,0,0.19712644701578005,0,0,17.102978559918814,-0.14016589228351606,1.2693843003972942,19.063427114952194,-0.036549416560450965,0.044122688219032466,536423.806295151,0.00600353737383208,0.031304004214909975,0.01852777893587043,0.010977440395194105,-0.01022773795612475,0.018786232227536948,0.004277171787136602,-0.025969689144688668,-0.026808633209130184,-0.007955748802775942,197248819.23,195985449.1,189808718.24,186355568.6,184332074.24,186092546.21,182661033.61,185413911.4,200863823.96,204291609.92,30803671.71,26740304.81,19759994.53,17791635.81,24737944.23,17540760.12,9664762.06,10459585.15,25671321.91,14442236.81,0.020780310891949642,0.020656300022757926,0.020029302648235846,0.019664954714501654,0.019451427824951826,0.019652427705727695,0.019290040524751122,0.01963604416893181,0.021331854705932355,0.02176502025566499,0.018653770794371027,0.011317004592736369,0.011378346711193628,0.0023692085483166814,-0.0022204006861329608,-0.0014476345618727857,-0.617722776123623,-0.03669335499745733,-0.0360759854165969,6.690521545871748e-08,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
ADA,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:11:00.000Z,2025-09-14T14:52:00.000Z,0.9298434459272888,0.9304824623725295,0.8813628852952672,0.8889914821990194,1388605834.64,31808227530.23,2025-09-14T23:59:59.999Z,2025-09-14,0.9298172219904167,0.191616963165,1.392103705502,13.606692935363,0.488970151506,2205659444.49,44994886428.15,35780279479.68,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.04393345956716066,-0.044927765389688484,0.027697418586815736,0.09767304465563553,-0.022664463931126977,0.20581556629424824,0.030388512368779826,0.0383225282662156,0.7929673156655938,0.06864547290733714,0.09504178231599296,0.2050644964090072,0.012992561375639596,0.8729481800097443,0.8815159073076223,0.8523079067097876,0.8668047623911389,0.8373159960273846,0.8347205798584123,0.7528181106171941,0.7936713281795027,55.42919934995532,55.047270061493656,0.8523079067097876,0.9250026482207822,0.7796131651987931,0.7523124419094579,0.1705832855443572,0.034070485364649676,0.055731388168003784,-0.043934238507784246,8.147354031612525e-07,3.832487267523929,0.0552531470332647,-1.4240397202353468,61.88234500064813,82.7483816482894,0.01645273199820796,0.009259511466542475,0.007193220531665484,25.207495718066447,17.406725312250373,19.338598410171826,-0.022664463931126977,0.20581556629424824,0.5668729657550252,0,0,0.6188234500064813,0,0,0.6136577031055357,0,0,21.051566084089398,-0.4627923862824943,0.3403238542638485,24.182990820634114,-0.044932860703632116,0.03855838996116657,1234458759.12682,0.013909192338344534,0.02558589454719251,0.010760721549506913,0.022722215733809392,-2.3870966136319005e-05,0.03591809894356213,0.020291679632458592,-0.013428138291115554,-0.003861448427282421,0.04407573361231387,33270058367.64,32813571624.57,31994972095.64,31643131715.44,30939442732.77,30940555983.88,29867607972.21,28991545789.67,32495698696.36,34337038681.88,2205805246.58,1586142735.71,1307050671.24,1204166505.78,1730015555.84,1398016817.62,719398250.98,686397615.49,2134094046.22,2190571305.18,0.9298426883515313,0.9170867523225296,0.8942076496941619,0.884687770932899,0.865032319942449,0.8650529695925923,0.8350592295614687,0.8113612323383594,0.9096072427436752,0.961888526753383,0.019747543442768523,0.014590830640543406,0.018451990254105394,0.009028851902389303,0.0012642266738312241,0.0010326261954352164,-0.25636744162462183,-0.04426705475296168,0.02496580489184397,3.5589248520733475e-11,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
AERO,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:14:00.000Z,2025-09-14T14:53:00.000Z,1.2291528841157568,1.2309210669967767,1.1764582645928074,1.1955690391018061,41153262.69,1073650793.55,2025-09-14T23:59:59.999Z,2025-09-14,1.2297834511133598,-0.215349024243,-3.178738923585,7.067423112582,-6.477194866784,50204663.8,1742950503.21,898070102.42,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.027322756548800453,-0.027702964619235493,0.04234171555452426,0.053366872878939375,-0.1640808965108368,0.45527896202278884,0.04719000112427807,0.06786858450433193,0.6953143559560464,0.1059570468709461,0.1476545619825962,0.3338676353973351,0.002959410343963631,1.1903992952977829,1.2009856939640577,1.180710539497365,1.1967613027305177,1.1366228730106496,1.1309285472415775,0.9609346636254203,1.0104400908258881,49.2634180396713,50.57029510723058,1.180710539497365,1.311509512039077,1.049911566955653,0.5567989920551661,0.22155976112044173,0.07550684112994197,0.046293866976079935,-0.02732275654880043,0.0,6.3155567483303106,0.045553874868560905,-0.4027237003700732,57.00007733404079,72.62339969225614,0.009502981631388963,0.007629138877518127,0.0018738427538708352,25.867209256332487,19.24420419303832,18.990161195585387,-0.1640808965108368,0.45527896202278884,0.4300910034012776,0,0,0.4247166465158814,0,0,0.5597752595598062,0,0,17.53281376967207,-0.20283358391713335,-1.0943079836074996,20.794330634491377,-0.027753273807210377,0.06501047842373893,49201566.730187505,-0.03248303784576356,0.004236815425245899,0.09563684491236102,0.006653502191782179,-0.01584742614702639,0.026998428454749535,-0.012135254625896041,0.012911495422371022,-0.04016184899444042,0.026990829805063843,1103865456.54,1141131103.85,1136387844.07,1031026237.27,1026238730.8,1042937438.18,1015537288.72,1019972272.39,1267238164.32,1242497173.62,50407339.81,74705271.01,74003966.51,62401097.89,63239037.3,51347549.64,29525054.02,101119664.41,113330154.13,130612357.73,1.2291528841157568,1.27041998455404,1.265060158162075,1.1546345525311956,1.1470029657843686,1.165472708458032,1.1348339745871225,1.1448287141647524,1.4302449054118374,1.411042173201636,-0.014123111210258832,0.01163933970731983,0.010437124623636091,0.006758173843912918,-0.008040439855938228,-0.0019763504430937518,-0.3970155258334561,-0.027839368437061317,-0.06544952606400532,5.553228964970467e-10,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
AIOZ,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T09:26:00.000Z,2025-09-14T19:10:00.000Z,0.3397903914896561,0.3441973141906542,0.3260250957003803,0.3349398415656991,10333416.45,403000518.35,2025-09-14T23:59:59.999Z,2025-09-14,0.33991352238907446,0.426379854378,0.405851910259,13.162951365326,-17.961450754323,10972441.25,1202980002.27,1202980002.27,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.014275123857069638,-0.014377993596697225,0.07446954398950245,0.09240294221869227,-0.07497400203600035,-0.09657254401525239,0.027809754448327433,0.056213227296478666,0.49471905076102085,0.06376411161220401,0.09136915489623854,0.2638159851733144,0.0010908924093469552,0.31803527552915456,0.325175714340501,0.3199816105438729,0.32844563677012006,0.35178992964344474,0.34420432677012547,0.3523830203668837,0.35786924854432645,62.02489069035889,50.70149212214618,0.3199816105438729,0.3511491069044767,0.28881411418326913,0.7399652325095583,0.19480804729764548,0.015015958946161312,0.05573871070027784,-0.014275123857069584,0.0,4.483180882861886,0.05425517133263878,-0.3817392001332912,64.8088854560641,69.77305711320572,-0.007571046062966991,-0.012847176853121556,0.0052761307901545654,23.767178341059893,18.608384199451745,18.83030076912122,-0.07497400203600035,-0.09657254401525239,0.648088854560641,0,0,0.6407563383743233,0,0,0.2198344463356115,0,0,16.150893517297348,-0.060710606820755686,0.0452067058065231,19.814448406138418,-0.01419289735414253,0.05525877701737063,3461072.8685953887,0.003695172748175324,0.04334199024280072,0.037406712555578814,0.003369320334413395,0.0027739983508601185,0.026373810858737246,0.00832890016358756,-0.01660847890699113,-0.059627668134743184,-0.01301440154061917,408761045.93,407180526.31,390193327.76,376054151.68,374721684.85,373615751.31,363947771.16,379170252.68,433994780.2,469481633.88,10980199.07,20382277.62,11658472.26,10424061.01,12413148.07,8803804.69,4856208.84,6105857.21,19799232.92,9800729.27,0.3397903914896561,0.33853942981442303,0.3244759944298226,0.3127760698892132,0.3117257659273137,0.3108634312815959,0.3028754514122934,0.31594669836075756,0.36208694923484125,0.39222683548480686,0.023518581495488022,0.018117438846365675,0.017898557893450455,0.004301854642713765,-0.00549374992822541,-0.004358258112665916,-0.6200009117914922,-0.015081892915009255,0.030272599819820296,4.124479431391726e-09,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
AKT,2025-09-14T00:00:00.000Z,2025-09-14T23:59:59.999Z,2025-09-14T00:37:00.000Z,2025-09-14T16:02:00.000Z,1.2148079316161473,1.2190509882422078,1.1613718073961412,1.1749343402221213,7916008.83,291760887.31,2025-09-14T23:59:59.999Z,2025-09-14,1.2143619733850433,0.419088986727,0.1479286864,11.344383186116,-6.529881389973,9882074.07,248285800.8,248285794.66,52.0,56.7359,13.8408,9510.0,848.0,110580.0,4071141488937.63,144149045856.46,675341676603.55,1761341289078.29,109602519971.08,562384881366.39,56.8154,13.9814,4070516921201.28,1757834454147.83,173951302295.83,119190746563.62,53.0,0.017000270036067633,0.032856788186098385,0.1506729116922827,0.1369260668628236,-0.011887093191774056,0.03830277162260698,3.0,-0.0013012385023893902,-0.009981772254704868,-0.03282295938007196,-0.03337371794931776,0.02133590688268394,0.08463037465583167,-0.015543998590755836,-0.1311636778849924,0.03506578750285595,0.036420123058155396,0.9628135370894587,0.0732976804623684,0.10337301844253652,0.2011104472778686,0.007852112420892912,1.1574292354811182,1.1705285640558367,1.1501991797143332,1.1680515623741385,1.204128107201195,1.196712072548466,1.2109163182416032,1.2529346578395506,52.538847509198185,50.07147783279331,1.1501991797143332,1.2360237928216953,1.064374566606971,0.6441029537578324,0.14923434935621804,0.045781229857323615,0.049664698659584706,-0.032822959380071945,0.0,3.8964926200615326,0.04909140781021206,-0.9219391794149151,66.48799053096555,86.4103896802866,-0.005582576975395437,-0.01876003175984774,0.013177454784452303,20.499933105375103,20.88169659301082,15.60639487052808,-0.015543998590755836,-0.1311636778849924,0.644015924511245,0,0,0.5796170232705335,0,0,0.2674282633210824,0,0,15.884397701166327,-0.2223091832861268,-0.11670413696415446,19.491445145692595,-0.03323187611181311,0.03662505544620455,9300790.611868536,0.0018858200505698086,0.01752431138544841,0.01914582886774996,0.01639674678934422,-0.008602953894576326,0.05870743996451799,0.00494956285241277,-0.024794362488559374,-0.016186126572275028,0.00043301535420314785,301619552.67,301051823.1,295849223.7,290308756.62,285641981.18,288081402.56,272128033.79,285018791.03,296325590.91,325801845.36,9886758.4,11516460.75,15486646.53,10552799.89,14114854.4,8304295.32,4106462.83,5014631.92,8912843.91,5451493.94,1.2148079316161473,1.2125213345716683,1.191638687158948,1.1692523811659357,1.150389732020927,1.160372361951335,1.0960273992125948,1.1479464276646396,1.193485883107227,1.3122049362321409,0.00970506571800911,0.009269950639707213,0.015715250859352405,0.002615192343710041,0.0006390089575307364,-0.002046243189751551,-0.4126626207865986,-0.033359931870736395,-0.0989841095651046,3.529050459235938e-09,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004
